condition,famInd,features,trialsComplete,correct,pid,stage,f0,f1,catBoundDist
blocked,3,"[3, 6]",85,True,611185b202b19cd1deae11e1,test1,3,6,2
blocked,4,"[3, 1]",86,False,611185b202b19cd1deae11e1,test1,3,1,3
blocked,1,"[2, 2]",87,True,611185b202b19cd1deae11e1,test1,2,2,3
blocked,4,"[2, 6]",88,False,611185b202b19cd1deae11e1,test1,2,6,1
blocked,1,"[4, 1]",90,False,611185b202b19cd1deae11e1,test1,4,1,2
blocked,1,"[2, 1]",1,True,6113d948bcb1f232c85bdcf3,epochs,2,1,4
blocked,1,"[6, 4]",2,False,6113d948bcb1f232c85bdcf3,epochs,6,4,3
blocked,1,"[5, 3]",3,True,6113d948bcb1f232c85bdcf3,epochs,5,3,1
blocked,1,"[1, 2]",4,True,6113d948bcb1f232c85bdcf3,epochs,1,2,4
blocked,1,"[4, 1]",5,False,6113d948bcb1f232c85bdcf3,epochs,4,1,2
blocked,1,"[3, 1]",6,True,6113d948bcb1f232c85bdcf3,epochs,3,1,3
blocked,1,"[3, 3]",7,False,6113d948bcb1f232c85bdcf3,epochs,3,3,1
blocked,1,"[4, 2]",8,False,6113d948bcb1f232c85bdcf3,epochs,4,2,1
blocked,1,"[4, 5]",9,False,6113d948bcb1f232c85bdcf3,epochs,4,5,2
blocked,1,"[3, 5]",10,False,6113d948bcb1f232c85bdcf3,epochs,3,5,1
blocked,1,"[3, 6]",11,True,6113d948bcb1f232c85bdcf3,epochs,3,6,2
blocked,1,"[4, 6]",12,False,6113d948bcb1f232c85bdcf3,epochs,4,6,3
blocked,1,"[1, 4]",13,True,6113d948bcb1f232c85bdcf3,epochs,1,4,2
blocked,1,"[6, 5]",14,True,6113d948bcb1f232c85bdcf3,epochs,6,5,4
blocked,1,"[1, 1]",15,True,6113d948bcb1f232c85bdcf3,epochs,1,1,5
blocked,1,"[6, 3]",16,True,6113d948bcb1f232c85bdcf3,epochs,6,3,2
blocked,1,"[5, 6]",17,False,6113d948bcb1f232c85bdcf3,epochs,5,6,4
blocked,1,"[6, 6]",18,True,6113d948bcb1f232c85bdcf3,epochs,6,6,5
blocked,1,"[5, 5]",19,False,6113d948bcb1f232c85bdcf3,epochs,5,5,3
blocked,1,"[2, 4]",20,True,6113d948bcb1f232c85bdcf3,epochs,2,4,1
blocked,1,"[2, 6]",21,False,6113d948bcb1f232c85bdcf3,epochs,2,6,1
blocked,1,"[2, 2]",22,True,6113d948bcb1f232c85bdcf3,epochs,2,2,3
blocked,1,"[2, 3]",23,True,6113d948bcb1f232c85bdcf3,epochs,2,3,2
blocked,1,"[5, 1]",24,True,6113d948bcb1f232c85bdcf3,epochs,5,1,1
blocked,1,"[4, 4]",25,True,6113d948bcb1f232c85bdcf3,epochs,4,4,1
blocked,1,"[1, 5]",26,True,6113d948bcb1f232c85bdcf3,epochs,1,5,1
blocked,1,"[3, 2]",27,True,6113d948bcb1f232c85bdcf3,epochs,3,2,2
blocked,1,"[6, 2]",28,True,6113d948bcb1f232c85bdcf3,epochs,6,2,1
blocked,1,"[1, 3]",29,True,6113d948bcb1f232c85bdcf3,epochs,1,3,3
blocked,1,"[5, 4]",30,True,6113d948bcb1f232c85bdcf3,epochs,5,4,2
blocked,1,"[3, 6]",31,False,6113d948bcb1f232c85bdcf3,epochs,3,6,2
blocked,1,"[6, 5]",32,True,6113d948bcb1f232c85bdcf3,epochs,6,5,4
blocked,1,"[3, 5]",33,True,6113d948bcb1f232c85bdcf3,epochs,3,5,1
blocked,1,"[4, 6]",34,True,6113d948bcb1f232c85bdcf3,epochs,4,6,3
blocked,1,"[1, 5]",35,True,6113d948bcb1f232c85bdcf3,epochs,1,5,1
blocked,1,"[4, 5]",36,True,6113d948bcb1f232c85bdcf3,epochs,4,5,2
blocked,1,"[6, 6]",37,True,6113d948bcb1f232c85bdcf3,epochs,6,6,5
blocked,1,"[1, 3]",38,True,6113d948bcb1f232c85bdcf3,epochs,1,3,3
blocked,1,"[2, 2]",39,True,6113d948bcb1f232c85bdcf3,epochs,2,2,3
blocked,1,"[3, 1]",40,True,6113d948bcb1f232c85bdcf3,epochs,3,1,3
blocked,1,"[3, 2]",41,True,6113d948bcb1f232c85bdcf3,epochs,3,2,2
blocked,1,"[4, 4]",42,True,6113d948bcb1f232c85bdcf3,epochs,4,4,1
blocked,1,"[5, 5]",43,True,6113d948bcb1f232c85bdcf3,epochs,5,5,3
blocked,1,"[1, 1]",44,True,6113d948bcb1f232c85bdcf3,epochs,1,1,5
blocked,1,"[4, 2]",45,True,6113d948bcb1f232c85bdcf3,epochs,4,2,1
blocked,1,"[5, 3]",46,False,6113d948bcb1f232c85bdcf3,epochs,5,3,1
blocked,1,"[2, 3]",47,True,6113d948bcb1f232c85bdcf3,epochs,2,3,2
blocked,1,"[4, 1]",48,True,6113d948bcb1f232c85bdcf3,epochs,4,1,2
blocked,1,"[5, 4]",49,True,6113d948bcb1f232c85bdcf3,epochs,5,4,2
blocked,1,"[3, 3]",50,True,6113d948bcb1f232c85bdcf3,epochs,3,3,1
blocked,1,"[5, 6]",51,True,6113d948bcb1f232c85bdcf3,epochs,5,6,4
blocked,1,"[2, 6]",52,True,6113d948bcb1f232c85bdcf3,epochs,2,6,1
blocked,1,"[1, 2]",53,True,6113d948bcb1f232c85bdcf3,epochs,1,2,4
blocked,1,"[6, 3]",54,True,6113d948bcb1f232c85bdcf3,epochs,6,3,2
blocked,1,"[2, 1]",55,True,6113d948bcb1f232c85bdcf3,epochs,2,1,4
blocked,1,"[6, 4]",56,True,6113d948bcb1f232c85bdcf3,epochs,6,4,3
blocked,1,"[1, 4]",57,True,6113d948bcb1f232c85bdcf3,epochs,1,4,2
blocked,1,"[2, 4]",58,True,6113d948bcb1f232c85bdcf3,epochs,2,4,1
blocked,1,"[5, 1]",59,True,6113d948bcb1f232c85bdcf3,epochs,5,1,1
blocked,1,"[6, 2]",60,False,6113d948bcb1f232c85bdcf3,epochs,6,2,1
blocked,4,"[1, 2]",61,True,6113d948bcb1f232c85bdcf3,epochs,1,2,4
blocked,4,"[1, 3]",62,True,6113d948bcb1f232c85bdcf3,epochs,1,3,3
blocked,4,"[4, 4]",63,True,6113d948bcb1f232c85bdcf3,epochs,4,4,1
blocked,4,"[1, 5]",64,True,6113d948bcb1f232c85bdcf3,epochs,1,5,1
blocked,4,"[3, 5]",65,False,6113d948bcb1f232c85bdcf3,epochs,3,5,1
blocked,4,"[1, 4]",66,True,6113d948bcb1f232c85bdcf3,epochs,1,4,2
blocked,4,"[5, 5]",67,True,6113d948bcb1f232c85bdcf3,epochs,5,5,3
blocked,4,"[2, 4]",68,True,6113d948bcb1f232c85bdcf3,epochs,2,4,1
blocked,4,"[5, 6]",69,True,6113d948bcb1f232c85bdcf3,epochs,5,6,4
blocked,4,"[2, 2]",70,True,6113d948bcb1f232c85bdcf3,epochs,2,2,3
blocked,4,"[5, 1]",71,False,6113d948bcb1f232c85bdcf3,epochs,5,1,1
blocked,4,"[3, 3]",72,True,6113d948bcb1f232c85bdcf3,epochs,3,3,1
blocked,4,"[5, 3]",73,True,6113d948bcb1f232c85bdcf3,epochs,5,3,1
blocked,4,"[4, 1]",74,True,6113d948bcb1f232c85bdcf3,epochs,4,1,2
blocked,4,"[4, 2]",75,False,6113d948bcb1f232c85bdcf3,epochs,4,2,1
blocked,4,"[3, 6]",76,False,6113d948bcb1f232c85bdcf3,epochs,3,6,2
blocked,4,"[4, 5]",77,False,6113d948bcb1f232c85bdcf3,epochs,4,5,2
blocked,4,"[5, 4]",78,True,6113d948bcb1f232c85bdcf3,epochs,5,4,2
blocked,4,"[6, 6]",79,True,6113d948bcb1f232c85bdcf3,epochs,6,6,5
blocked,4,"[2, 1]",80,True,6113d948bcb1f232c85bdcf3,epochs,2,1,4
blocked,4,"[3, 1]",81,True,6113d948bcb1f232c85bdcf3,epochs,3,1,3
blocked,4,"[1, 1]",82,True,6113d948bcb1f232c85bdcf3,epochs,1,1,5
blocked,4,"[3, 2]",83,True,6113d948bcb1f232c85bdcf3,epochs,3,2,2
blocked,4,"[2, 6]",84,False,6113d948bcb1f232c85bdcf3,epochs,2,6,1
blocked,4,"[4, 6]",85,True,6113d948bcb1f232c85bdcf3,epochs,4,6,3
blocked,4,"[6, 4]",86,True,6113d948bcb1f232c85bdcf3,epochs,6,4,3
blocked,4,"[6, 5]",87,True,6113d948bcb1f232c85bdcf3,epochs,6,5,4
blocked,4,"[2, 3]",88,True,6113d948bcb1f232c85bdcf3,epochs,2,3,2
blocked,4,"[6, 2]",89,False,6113d948bcb1f232c85bdcf3,epochs,6,2,1
blocked,4,"[6, 3]",90,True,6113d948bcb1f232c85bdcf3,epochs,6,3,2
blocked,4,"[2, 6]",91,False,6113d948bcb1f232c85bdcf3,epochs,2,6,1
blocked,4,"[1, 5]",92,True,6113d948bcb1f232c85bdcf3,epochs,1,5,1
blocked,4,"[5, 6]",93,False,6113d948bcb1f232c85bdcf3,epochs,5,6,4
blocked,4,"[3, 1]",94,True,6113d948bcb1f232c85bdcf3,epochs,3,1,3
blocked,4,"[5, 1]",95,True,6113d948bcb1f232c85bdcf3,epochs,5,1,1
blocked,4,"[1, 2]",96,True,6113d948bcb1f232c85bdcf3,epochs,1,2,4
blocked,4,"[2, 3]",97,True,6113d948bcb1f232c85bdcf3,epochs,2,3,2
blocked,4,"[3, 3]",98,False,6113d948bcb1f232c85bdcf3,epochs,3,3,1
blocked,4,"[6, 5]",99,True,6113d948bcb1f232c85bdcf3,epochs,6,5,4
blocked,4,"[6, 4]",100,True,6113d948bcb1f232c85bdcf3,epochs,6,4,3
blocked,4,"[3, 5]",101,False,6113d948bcb1f232c85bdcf3,epochs,3,5,1
blocked,4,"[3, 6]",102,True,6113d948bcb1f232c85bdcf3,epochs,3,6,2
blocked,4,"[4, 6]",103,True,6113d948bcb1f232c85bdcf3,epochs,4,6,3
blocked,4,"[4, 5]",104,True,6113d948bcb1f232c85bdcf3,epochs,4,5,2
blocked,4,"[5, 4]",105,True,6113d948bcb1f232c85bdcf3,epochs,5,4,2
blocked,4,"[4, 4]",106,True,6113d948bcb1f232c85bdcf3,epochs,4,4,1
blocked,4,"[3, 2]",107,True,6113d948bcb1f232c85bdcf3,epochs,3,2,2
blocked,4,"[1, 4]",108,True,6113d948bcb1f232c85bdcf3,epochs,1,4,2
blocked,4,"[5, 5]",109,True,6113d948bcb1f232c85bdcf3,epochs,5,5,3
blocked,4,"[2, 1]",110,True,6113d948bcb1f232c85bdcf3,epochs,2,1,4
blocked,4,"[6, 2]",111,True,6113d948bcb1f232c85bdcf3,epochs,6,2,1
blocked,4,"[1, 3]",112,True,6113d948bcb1f232c85bdcf3,epochs,1,3,3
blocked,4,"[5, 3]",113,True,6113d948bcb1f232c85bdcf3,epochs,5,3,1
blocked,4,"[1, 1]",114,True,6113d948bcb1f232c85bdcf3,epochs,1,1,5
blocked,4,"[6, 6]",115,True,6113d948bcb1f232c85bdcf3,epochs,6,6,5
blocked,4,"[2, 2]",116,True,6113d948bcb1f232c85bdcf3,epochs,2,2,3
blocked,4,"[4, 2]",117,False,6113d948bcb1f232c85bdcf3,epochs,4,2,1
blocked,4,"[6, 3]",118,True,6113d948bcb1f232c85bdcf3,epochs,6,3,2
blocked,4,"[2, 4]",119,False,6113d948bcb1f232c85bdcf3,epochs,2,4,1
blocked,4,"[4, 1]",120,False,6113d948bcb1f232c85bdcf3,epochs,4,1,2
blocked,3,"[5, 1]",121,True,6113d948bcb1f232c85bdcf3,epochs,5,1,1
blocked,3,"[4, 1]",122,True,6113d948bcb1f232c85bdcf3,epochs,4,1,2
blocked,3,"[3, 5]",123,True,6113d948bcb1f232c85bdcf3,epochs,3,5,1
blocked,3,"[3, 1]",124,True,6113d948bcb1f232c85bdcf3,epochs,3,1,3
blocked,3,"[1, 1]",125,False,6113d948bcb1f232c85bdcf3,epochs,1,1,5
blocked,3,"[6, 3]",126,False,6113d948bcb1f232c85bdcf3,epochs,6,3,2
blocked,3,"[2, 4]",127,True,6113d948bcb1f232c85bdcf3,epochs,2,4,1
blocked,3,"[1, 5]",128,False,6113d948bcb1f232c85bdcf3,epochs,1,5,1
blocked,3,"[5, 3]",129,True,6113d948bcb1f232c85bdcf3,epochs,5,3,1
blocked,3,"[4, 4]",130,True,6113d948bcb1f232c85bdcf3,epochs,4,4,1
blocked,3,"[4, 5]",131,True,6113d948bcb1f232c85bdcf3,epochs,4,5,2
blocked,3,"[2, 6]",132,False,6113d948bcb1f232c85bdcf3,epochs,2,6,1
blocked,3,"[1, 3]",133,True,6113d948bcb1f232c85bdcf3,epochs,1,3,3
blocked,3,"[4, 2]",134,False,6113d948bcb1f232c85bdcf3,epochs,4,2,1
blocked,3,"[6, 5]",135,True,6113d948bcb1f232c85bdcf3,epochs,6,5,4
blocked,3,"[5, 6]",136,True,6113d948bcb1f232c85bdcf3,epochs,5,6,4
blocked,3,"[5, 5]",137,True,6113d948bcb1f232c85bdcf3,epochs,5,5,3
blocked,3,"[3, 6]",138,True,6113d948bcb1f232c85bdcf3,epochs,3,6,2
blocked,3,"[4, 6]",139,True,6113d948bcb1f232c85bdcf3,epochs,4,6,3
blocked,3,"[6, 2]",140,False,6113d948bcb1f232c85bdcf3,epochs,6,2,1
blocked,3,"[6, 6]",141,True,6113d948bcb1f232c85bdcf3,epochs,6,6,5
blocked,3,"[3, 2]",142,True,6113d948bcb1f232c85bdcf3,epochs,3,2,2
blocked,3,"[2, 2]",143,True,6113d948bcb1f232c85bdcf3,epochs,2,2,3
blocked,3,"[6, 4]",144,True,6113d948bcb1f232c85bdcf3,epochs,6,4,3
blocked,3,"[3, 3]",145,False,6113d948bcb1f232c85bdcf3,epochs,3,3,1
blocked,3,"[5, 4]",146,True,6113d948bcb1f232c85bdcf3,epochs,5,4,2
blocked,3,"[1, 2]",147,True,6113d948bcb1f232c85bdcf3,epochs,1,2,4
blocked,3,"[2, 1]",148,True,6113d948bcb1f232c85bdcf3,epochs,2,1,4
blocked,3,"[2, 3]",149,True,6113d948bcb1f232c85bdcf3,epochs,2,3,2
blocked,3,"[1, 4]",150,False,6113d948bcb1f232c85bdcf3,epochs,1,4,2
blocked,3,"[3, 3]",151,True,6113d948bcb1f232c85bdcf3,epochs,3,3,1
blocked,3,"[4, 4]",152,False,6113d948bcb1f232c85bdcf3,epochs,4,4,1
blocked,3,"[1, 4]",153,True,6113d948bcb1f232c85bdcf3,epochs,1,4,2
blocked,3,"[5, 1]",154,True,6113d948bcb1f232c85bdcf3,epochs,5,1,1
blocked,3,"[4, 5]",155,True,6113d948bcb1f232c85bdcf3,epochs,4,5,2
blocked,3,"[6, 4]",156,True,6113d948bcb1f232c85bdcf3,epochs,6,4,3
blocked,3,"[2, 4]",157,True,6113d948bcb1f232c85bdcf3,epochs,2,4,1
blocked,3,"[3, 1]",158,True,6113d948bcb1f232c85bdcf3,epochs,3,1,3
blocked,3,"[5, 4]",159,True,6113d948bcb1f232c85bdcf3,epochs,5,4,2
blocked,3,"[3, 2]",160,True,6113d948bcb1f232c85bdcf3,epochs,3,2,2
blocked,3,"[2, 3]",161,True,6113d948bcb1f232c85bdcf3,epochs,2,3,2
blocked,3,"[3, 6]",162,True,6113d948bcb1f232c85bdcf3,epochs,3,6,2
blocked,3,"[3, 5]",163,True,6113d948bcb1f232c85bdcf3,epochs,3,5,1
blocked,3,"[1, 5]",164,True,6113d948bcb1f232c85bdcf3,epochs,1,5,1
blocked,3,"[6, 3]",165,True,6113d948bcb1f232c85bdcf3,epochs,6,3,2
blocked,3,"[6, 6]",166,True,6113d948bcb1f232c85bdcf3,epochs,6,6,5
blocked,3,"[2, 2]",167,True,6113d948bcb1f232c85bdcf3,epochs,2,2,3
blocked,3,"[1, 3]",168,True,6113d948bcb1f232c85bdcf3,epochs,1,3,3
blocked,3,"[1, 1]",169,True,6113d948bcb1f232c85bdcf3,epochs,1,1,5
blocked,3,"[5, 3]",170,False,6113d948bcb1f232c85bdcf3,epochs,5,3,1
blocked,3,"[1, 2]",171,True,6113d948bcb1f232c85bdcf3,epochs,1,2,4
blocked,3,"[2, 1]",172,True,6113d948bcb1f232c85bdcf3,epochs,2,1,4
blocked,3,"[2, 6]",173,True,6113d948bcb1f232c85bdcf3,epochs,2,6,1
blocked,3,"[6, 5]",174,True,6113d948bcb1f232c85bdcf3,epochs,6,5,4
blocked,3,"[4, 1]",175,True,6113d948bcb1f232c85bdcf3,epochs,4,1,2
blocked,3,"[4, 6]",176,True,6113d948bcb1f232c85bdcf3,epochs,4,6,3
blocked,3,"[4, 2]",177,True,6113d948bcb1f232c85bdcf3,epochs,4,2,1
blocked,3,"[6, 2]",178,False,6113d948bcb1f232c85bdcf3,epochs,6,2,1
blocked,3,"[5, 6]",179,True,6113d948bcb1f232c85bdcf3,epochs,5,6,4
blocked,3,"[5, 5]",180,True,6113d948bcb1f232c85bdcf3,epochs,5,5,3
blocked,1,"[4, 1]",1,True,6113d948bcb1f232c85bdcf3,test1,4,1,2
blocked,3,"[6, 5]",2,True,6113d948bcb1f232c85bdcf3,test1,6,5,4
blocked,4,"[3, 3]",3,True,6113d948bcb1f232c85bdcf3,test1,3,3,1
blocked,3,"[1, 4]",4,True,6113d948bcb1f232c85bdcf3,test1,1,4,2
blocked,1,"[1, 3]",5,True,6113d948bcb1f232c85bdcf3,test1,1,3,3
blocked,4,"[5, 3]",6,True,6113d948bcb1f232c85bdcf3,test1,5,3,1
blocked,3,"[3, 5]",7,True,6113d948bcb1f232c85bdcf3,test1,3,5,1
blocked,4,"[1, 3]",9,True,6113d948bcb1f232c85bdcf3,test1,1,3,3
blocked,3,"[5, 5]",10,True,6113d948bcb1f232c85bdcf3,test1,5,5,3
blocked,1,"[5, 5]",11,True,6113d948bcb1f232c85bdcf3,test1,5,5,3
blocked,4,"[2, 2]",13,True,6113d948bcb1f232c85bdcf3,test1,2,2,3
blocked,3,"[4, 4]",14,True,6113d948bcb1f232c85bdcf3,test1,4,4,1
blocked,4,"[4, 5]",16,True,6113d948bcb1f232c85bdcf3,test1,4,5,2
blocked,1,"[4, 6]",18,True,6113d948bcb1f232c85bdcf3,test1,4,6,3
blocked,3,"[4, 1]",19,True,6113d948bcb1f232c85bdcf3,test1,4,1,2
blocked,1,"[1, 5]",20,True,6113d948bcb1f232c85bdcf3,test1,1,5,1
blocked,4,"[1, 5]",21,True,6113d948bcb1f232c85bdcf3,test1,1,5,1
blocked,3,"[6, 2]",22,True,6113d948bcb1f232c85bdcf3,test1,6,2,1
blocked,1,"[2, 4]",23,True,6113d948bcb1f232c85bdcf3,test1,2,4,1
blocked,4,"[4, 4]",24,True,6113d948bcb1f232c85bdcf3,test1,4,4,1
blocked,1,"[6, 4]",26,True,6113d948bcb1f232c85bdcf3,test1,6,4,3
blocked,3,"[5, 6]",27,True,6113d948bcb1f232c85bdcf3,test1,5,6,4
blocked,3,"[5, 1]",28,True,6113d948bcb1f232c85bdcf3,test1,5,1,1
blocked,4,"[3, 2]",29,True,6113d948bcb1f232c85bdcf3,test1,3,2,2
blocked,3,"[3, 2]",31,True,6113d948bcb1f232c85bdcf3,test1,3,2,2
blocked,1,"[3, 3]",32,True,6113d948bcb1f232c85bdcf3,test1,3,3,1
blocked,4,"[5, 4]",33,True,6113d948bcb1f232c85bdcf3,test1,5,4,2
blocked,4,"[3, 1]",34,True,6113d948bcb1f232c85bdcf3,test1,3,1,3
blocked,3,"[6, 4]",35,True,6113d948bcb1f232c85bdcf3,test1,6,4,3
blocked,1,"[5, 1]",37,True,6113d948bcb1f232c85bdcf3,test1,5,1,1
blocked,3,"[6, 6]",39,True,6113d948bcb1f232c85bdcf3,test1,6,6,5
blocked,3,"[2, 6]",40,True,6113d948bcb1f232c85bdcf3,test1,2,6,1
blocked,1,"[4, 2]",43,True,6113d948bcb1f232c85bdcf3,test1,4,2,1
blocked,3,"[1, 2]",44,True,6113d948bcb1f232c85bdcf3,test1,1,2,4
blocked,4,"[3, 5]",46,False,6113d948bcb1f232c85bdcf3,test1,3,5,1
blocked,3,"[3, 6]",47,True,6113d948bcb1f232c85bdcf3,test1,3,6,2
blocked,1,"[3, 5]",48,True,6113d948bcb1f232c85bdcf3,test1,3,5,1
blocked,1,"[2, 1]",49,True,6113d948bcb1f232c85bdcf3,test1,2,1,4
blocked,4,"[4, 1]",50,True,6113d948bcb1f232c85bdcf3,test1,4,1,2
blocked,3,"[2, 1]",51,True,6113d948bcb1f232c85bdcf3,test1,2,1,4
blocked,4,"[6, 5]",52,True,6113d948bcb1f232c85bdcf3,test1,6,5,4
blocked,3,"[1, 1]",53,True,6113d948bcb1f232c85bdcf3,test1,1,1,5
blocked,1,"[1, 4]",54,True,6113d948bcb1f232c85bdcf3,test1,1,4,2
blocked,1,"[6, 2]",55,False,6113d948bcb1f232c85bdcf3,test1,6,2,1
blocked,4,"[5, 6]",56,True,6113d948bcb1f232c85bdcf3,test1,5,6,4
blocked,3,"[3, 1]",57,True,6113d948bcb1f232c85bdcf3,test1,3,1,3
blocked,1,"[6, 5]",59,True,6113d948bcb1f232c85bdcf3,test1,6,5,4
blocked,4,"[2, 4]",60,True,6113d948bcb1f232c85bdcf3,test1,2,4,1
blocked,3,"[5, 4]",61,True,6113d948bcb1f232c85bdcf3,test1,5,4,2
blocked,1,"[6, 3]",62,False,6113d948bcb1f232c85bdcf3,test1,6,3,2
blocked,4,"[1, 4]",63,True,6113d948bcb1f232c85bdcf3,test1,1,4,2
blocked,1,"[4, 5]",64,True,6113d948bcb1f232c85bdcf3,test1,4,5,2
blocked,4,"[5, 1]",66,True,6113d948bcb1f232c85bdcf3,test1,5,1,1
blocked,4,"[2, 6]",67,True,6113d948bcb1f232c85bdcf3,test1,2,6,1
blocked,3,"[5, 3]",68,True,6113d948bcb1f232c85bdcf3,test1,5,3,1
blocked,1,"[6, 6]",69,True,6113d948bcb1f232c85bdcf3,test1,6,6,5
blocked,1,"[1, 1]",70,True,6113d948bcb1f232c85bdcf3,test1,1,1,5
blocked,4,"[4, 2]",72,True,6113d948bcb1f232c85bdcf3,test1,4,2,1
blocked,4,"[6, 4]",73,True,6113d948bcb1f232c85bdcf3,test1,6,4,3
blocked,1,"[4, 4]",74,False,6113d948bcb1f232c85bdcf3,test1,4,4,1
blocked,3,"[4, 2]",75,True,6113d948bcb1f232c85bdcf3,test1,4,2,1
blocked,4,"[6, 3]",77,True,6113d948bcb1f232c85bdcf3,test1,6,3,2
blocked,3,"[2, 2]",78,True,6113d948bcb1f232c85bdcf3,test1,2,2,3
blocked,3,"[1, 3]",79,True,6113d948bcb1f232c85bdcf3,test1,1,3,3
blocked,4,"[5, 5]",80,True,6113d948bcb1f232c85bdcf3,test1,5,5,3
blocked,1,"[2, 6]",81,True,6113d948bcb1f232c85bdcf3,test1,2,6,1
blocked,4,"[2, 1]",82,True,6113d948bcb1f232c85bdcf3,test1,2,1,4
blocked,1,"[3, 6]",83,True,6113d948bcb1f232c85bdcf3,test1,3,6,2
blocked,3,"[2, 3]",84,True,6113d948bcb1f232c85bdcf3,test1,2,3,2
blocked,3,"[6, 3]",85,True,6113d948bcb1f232c85bdcf3,test1,6,3,2
blocked,4,"[6, 6]",86,True,6113d948bcb1f232c85bdcf3,test1,6,6,5
blocked,1,"[1, 2]",87,True,6113d948bcb1f232c85bdcf3,test1,1,2,4
blocked,4,"[4, 6]",88,True,6113d948bcb1f232c85bdcf3,test1,4,6,3
blocked,3,"[1, 5]",89,True,6113d948bcb1f232c85bdcf3,test1,1,5,1
blocked,1,"[5, 3]",90,False,6113d948bcb1f232c85bdcf3,test1,5,3,1
free,4,"[1, 1]",1,False,611bf01adb826b006f4a82ef,epochs,1,1,5
free,4,"[5, 4]",2,False,611bf01adb826b006f4a82ef,epochs,5,4,2
free,4,"[1, 5]",3,True,611bf01adb826b006f4a82ef,epochs,1,5,1
free,4,"[1, 4]",4,True,611bf01adb826b006f4a82ef,epochs,1,4,2
free,4,"[5, 5]",5,True,611bf01adb826b006f4a82ef,epochs,5,5,3
free,3,"[2, 4]",6,False,611bf01adb826b006f4a82ef,epochs,2,4,1
free,3,"[6, 5]",7,False,611bf01adb826b006f4a82ef,epochs,6,5,4
free,3,"[6, 4]",8,True,611bf01adb826b006f4a82ef,epochs,6,4,3
free,3,"[5, 3]",9,False,611bf01adb826b006f4a82ef,epochs,5,3,1
free,3,"[4, 5]",10,True,611bf01adb826b006f4a82ef,epochs,4,5,2
free,3,"[3, 5]",11,True,611bf01adb826b006f4a82ef,epochs,3,5,1
free,3,"[3, 6]",12,True,611bf01adb826b006f4a82ef,epochs,3,6,2
free,3,"[2, 1]",13,True,611bf01adb826b006f4a82ef,epochs,2,1,4
free,1,"[1, 4]",14,False,611bf01adb826b006f4a82ef,epochs,1,4,2
free,1,"[3, 5]",15,False,611bf01adb826b006f4a82ef,epochs,3,5,1
free,1,"[6, 4]",16,True,611bf01adb826b006f4a82ef,epochs,6,4,3
free,1,"[6, 3]",17,True,611bf01adb826b006f4a82ef,epochs,6,3,2
free,1,"[4, 1]",18,False,611bf01adb826b006f4a82ef,epochs,4,1,2
free,1,"[3, 1]",19,True,611bf01adb826b006f4a82ef,epochs,3,1,3
free,1,"[3, 6]",20,False,611bf01adb826b006f4a82ef,epochs,3,6,2
free,1,"[4, 2]",21,True,611bf01adb826b006f4a82ef,epochs,4,2,1
free,1,"[5, 5]",22,True,611bf01adb826b006f4a82ef,epochs,5,5,3
free,1,"[1, 3]",23,True,611bf01adb826b006f4a82ef,epochs,1,3,3
free,1,"[5, 4]",24,True,611bf01adb826b006f4a82ef,epochs,5,4,2
free,1,"[6, 2]",25,True,611bf01adb826b006f4a82ef,epochs,6,2,1
free,1,"[4, 4]",26,True,611bf01adb826b006f4a82ef,epochs,4,4,1
free,1,"[4, 5]",27,True,611bf01adb826b006f4a82ef,epochs,4,5,2
free,1,"[2, 3]",28,True,611bf01adb826b006f4a82ef,epochs,2,3,2
free,1,"[1, 2]",29,True,611bf01adb826b006f4a82ef,epochs,1,2,4
free,3,"[4, 1]",30,True,611bf01adb826b006f4a82ef,epochs,4,1,2
free,4,"[6, 2]",31,True,611bf01adb826b006f4a82ef,epochs,6,2,1
free,4,"[2, 4]",32,True,611bf01adb826b006f4a82ef,epochs,2,4,1
free,1,"[2, 4]",33,False,611bf01adb826b006f4a82ef,epochs,2,4,1
free,1,"[2, 1]",34,False,611bf01adb826b006f4a82ef,epochs,2,1,4
free,1,"[3, 2]",35,False,611bf01adb826b006f4a82ef,epochs,3,2,2
free,1,"[1, 5]",36,True,611bf01adb826b006f4a82ef,epochs,1,5,1
free,1,"[5, 3]",37,True,611bf01adb826b006f4a82ef,epochs,5,3,1
free,1,"[2, 2]",38,False,611bf01adb826b006f4a82ef,epochs,2,2,3
free,1,"[6, 5]",39,True,611bf01adb826b006f4a82ef,epochs,6,5,4
free,1,"[5, 6]",40,True,611bf01adb826b006f4a82ef,epochs,5,6,4
free,1,"[3, 3]",41,False,611bf01adb826b006f4a82ef,epochs,3,3,1
free,1,"[2, 6]",42,True,611bf01adb826b006f4a82ef,epochs,2,6,1
free,1,"[5, 1]",43,False,611bf01adb826b006f4a82ef,epochs,5,1,1
free,1,"[4, 6]",44,True,611bf01adb826b006f4a82ef,epochs,4,6,3
free,1,"[6, 6]",45,True,611bf01adb826b006f4a82ef,epochs,6,6,5
free,1,"[1, 1]",46,True,611bf01adb826b006f4a82ef,epochs,1,1,5
free,1,"[6, 5]",47,True,611bf01adb826b006f4a82ef,epochs,6,5,4
free,1,"[1, 2]",48,True,611bf01adb826b006f4a82ef,epochs,1,2,4
free,1,"[6, 6]",49,True,611bf01adb826b006f4a82ef,epochs,6,6,5
