Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
640083a13f898f49c33d7a41,606dea112436631b694c56ad,AWAITING REVIEW,2023-03-02T11:08:17.191000Z,2023-03-02T12:33:21.050000Z,,2023-03-02T12:33:21.487186Z,5104,C15BMR3K,159,English,22,Female,Black,South Africa,South Africa,South Africa,English,Yes,Other
640083a8843f74e1c99a48e0,5ddfb3a9e4b8c50220a8108f,AWAITING REVIEW,2023-03-02T11:08:34.532000Z,2023-03-02T12:27:08.037000Z,,2023-03-02T12:27:08.507920Z,4714,C15BMR3K,407,English,46,Male,White,United Kingdom,Australia,United Kingdom,English,Yes,DATA_EXPIRED
640083b09ca1151bfcd94dd1,5cf91e3f1756e60017a30568,AWAITING REVIEW,2023-03-02T11:08:31.998000Z,2023-03-02T12:42:55.453000Z,,2023-03-02T12:42:55.836232Z,5664,C15BMR3K,953,English,45,Female,White,Ireland,Ireland,Ireland,English,No,Part-Time
640083b3700a703721ac5c54,63d15649dea892e4f6061f4f,AWAITING REVIEW,2023-03-02T11:08:41.957000Z,2023-03-02T11:55:17.215000Z,,2023-03-02T11:55:18.472511Z,2796,C15BMR3K,3,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
640083c5c210d2a8f8710a22,5d5eca9f97f8b6001aee9594,AWAITING REVIEW,2023-03-02T11:09:23.761000Z,2023-03-02T11:52:27.723000Z,,2023-03-02T11:52:28.242610Z,2584,C15BMR3K,893,"English, French",49,Female,White,United Kingdom,France,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
640083ee9885c0dc424e1676,5d2249547afc290017e5a8f9,AWAITING REVIEW,2023-03-02T11:09:37.791000Z,2023-03-02T11:50:28.309000Z,,2023-03-02T11:50:28.921958Z,2451,C15BMR3K,488,English,DATA_EXPIRED,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
640083ef2b2d5b3ee8d149aa,5f588f227723ca000cc5e08f,AWAITING REVIEW,2023-03-02T11:09:35.938000Z,2023-03-02T12:07:17.460000Z,,2023-03-02T12:07:17.919458Z,3462,C15BMR3K,60,English,29,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
640084283bd9743f6844b7cd,636675b4dd6bb79382d46c2b,AWAITING REVIEW,2023-03-02T11:14:53.378000Z,2023-03-02T11:57:49.823000Z,,2023-03-02T11:57:50.476787Z,2577,C15BMR3K,215,English,32,Male,White,New Zealand,United Kingdom,New Zealand,English,Yes,Full-Time
64008433223db67658d2697b,60172619600dc1955ba05f5c,AWAITING REVIEW,2023-03-02T11:10:49.075000Z,2023-03-02T12:01:51.369000Z,,2023-03-02T12:01:51.787356Z,3063,C15BMR3K,406,English,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
640084362ec137337db805d9,5fae30cda7efa227b8d84b72,AWAITING REVIEW,2023-03-02T11:11:07.569000Z,2023-03-02T12:21:31.726000Z,,2023-03-02T12:21:32.171185Z,4225,C15BMR3K,398,English,32,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
6400843c795d51023744b7db,6016bbe3a28c6014fd3236b8,AWAITING REVIEW,2023-03-02T11:10:52.729000Z,2023-03-02T12:01:14.396000Z,,2023-03-02T12:01:14.864595Z,3022,C15BMR3K,285,"Afrikaans, English",24,Male,Mixed,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
6400844a6154ea748d4aec14,60b7a01b6e132a6ed8c92b8d,AWAITING REVIEW,2023-03-02T11:11:05.994000Z,2023-03-02T12:35:37.132000Z,,2023-03-02T12:35:38.431761Z,5072,C15BMR3K,249,English,27,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,No,Unemployed (and job seeking)
640084546da24673f8cb2cd4,60b411574a94f184e4412508,AWAITING REVIEW,2023-03-02T11:11:16.278000Z,2023-03-02T12:00:08.095000Z,,2023-03-02T12:00:08.451674Z,2932,C15BMR3K,21,"English, Romanian",22,Male,White,South Africa,South Africa,South Africa,English,Yes,Other
