Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6400bf155807d010900c24bb,5f2dde4e9832d7121893d5a7,AWAITING REVIEW,2023-03-02T15:22:01.095000Z,2023-03-02T16:15:17.084000Z,,2023-03-02T16:17:02.906724Z,3196,C15BMR3K,28,English,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6400bf2510621838d38168be,5a69257731b87a0001c76293,AWAITING REVIEW,2023-03-02T15:23:39.382000Z,2023-03-02T16:40:07.713000Z,,2023-03-02T16:40:08.204814Z,4589,C15BMR3K,939,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6400bf259243b702a083c7b4,5ec6dc260f6f6211b434e57c,AWAITING REVIEW,2023-03-02T15:22:19.046000Z,2023-03-02T16:16:08.857000Z,,2023-03-02T16:17:38.686937Z,3230,C15BMR3K,483,English,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6400bf29803520925719eada,5f2ef53d7729c52ae63230a2,AWAITING REVIEW,2023-03-02T15:22:27.218000Z,2023-03-02T16:04:23.322000Z,,2023-03-02T16:04:23.737384Z,2517,C15BMR3K,140,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6400bf35f7331aaa35657356,5a97716fdbdb470001eec94f,AWAITING REVIEW,2023-03-02T15:22:32.824000Z,2023-03-02T16:05:14.401000Z,,2023-03-02T16:05:14.815960Z,2562,C15BMR3K,686,English,37,Female,White,United States,United Kingdom,Australia,English,DATA_EXPIRED,DATA_EXPIRED
6400bf378a2a94912a36a90e,60a11f90c50ca219e6f70bce,AWAITING REVIEW,2023-03-02T15:23:02.483000Z,2023-03-02T16:17:18.692000Z,,2023-03-02T16:18:04.294134Z,3257,C15BMR3K,267,English,28,Female,Mixed,South Africa,South Africa,South Africa,English,Yes,Full-Time
6400bf3ecab8b09201604b86,60e2577f8c52db9d1fb5ffac,AWAITING REVIEW,2023-03-02T15:22:41.785000Z,2023-03-02T17:10:36.994000Z,,2023-03-02T17:10:37.406731Z,6476,NOCODE,721,"English, French",49,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6400bf4c0240da6f6219eb41,5c351b21d4ae620001d3ee01,AWAITING REVIEW,2023-03-02T15:22:58.534000Z,2023-03-02T17:25:58.419000Z,,2023-03-02T17:25:59.223167Z,7380,C15BMR3K,354,English,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6400bf704cb6346b9ccfdfd4,5d0ac73d1fdbbb0019c9707d,AWAITING REVIEW,2023-03-02T15:23:28.692000Z,2023-03-02T16:14:51.670000Z,,2023-03-02T16:16:42.668661Z,3083,C15BMR3K,526,English,56,Female,White,United Kingdom,Ireland,United Kingdom,English,No,Part-Time
6400bf78eb25d46dcfbdf39a,605467d5a3ae5fb3ec1970ad,AWAITING REVIEW,2023-03-02T15:23:47.963000Z,2023-03-02T16:22:15.018000Z,,2023-03-02T16:22:15.449785Z,3508,C15BMR3K,406,English,40,Female,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time
