pid,condition,stage,feedbackOn,trialsComplete,famInd,features,rule,responseOrder,correctResponse,guess,confidence,correct,rt,numTrainTrials,count
5b5f23420085cb0001872849,free,epochs,True,101,1,"[3, 6]",fi,"[0, 2]",2,2,0.65,True,3761,180,1
5b5f23420085cb0001872849,free,epochs,True,102,4,"[5, 1]",fi,"[6, 7]",6,7,0.35,False,4827,180,1
5b5f23420085cb0001872849,free,epochs,True,103,3,"[6, 3]",fi,"[3, 5]",5,3,0.59,False,3413,180,1
5b5f23420085cb0001872849,free,epochs,True,104,4,"[6, 2]",fi,"[6, 7]",7,7,0.48,True,5312,180,1
5b5f23420085cb0001872849,free,epochs,True,105,4,"[6, 3]",fi,"[7, 6]",7,7,0.67,True,4108,180,1
5b5f23420085cb0001872849,free,epochs,True,106,1,"[5, 6]",fi,"[2, 0]",2,2,0.68,True,4348,180,1
5b5f23420085cb0001872849,free,epochs,True,107,1,"[3, 2]",fi,"[0, 2]",0,0,0.72,True,4487,180,1
5b5f23420085cb0001872849,free,epochs,True,108,3,"[3, 1]",fi,"[3, 5]",3,3,0.66,True,3789,180,1
5b5f23420085cb0001872849,free,epochs,True,109,1,"[6, 3]",fi,"[2, 0]",2,0,0.55,False,3615,180,1
5b5f23420085cb0001872849,free,epochs,True,110,4,"[1, 3]",fi,"[7, 6]",6,6,0.61,True,4233,180,1
5b5f23420085cb0001872849,free,epochs,True,111,3,"[6, 4]",fi,"[3, 5]",5,3,0.58,False,3800,180,1
5b5f23420085cb0001872849,free,epochs,True,112,4,"[4, 4]",fi,"[7, 6]",7,7,0.42,True,4157,180,1
5b5f23420085cb0001872849,free,epochs,True,113,1,"[2, 2]",fi,"[2, 0]",0,0,0.58,True,3809,180,1
5b5f23420085cb0001872849,free,epochs,True,114,1,"[6, 6]",fi,"[0, 2]",2,2,0.54,True,4559,180,1
5b5f23420085cb0001872849,free,epochs,True,115,4,"[2, 1]",fi,"[6, 7]",6,6,0.62,True,3830,180,1
5b5f23420085cb0001872849,free,epochs,True,116,3,"[6, 2]",fi,"[3, 5]",5,5,0.5,True,3678,180,1
5b5f23420085cb0001872849,free,epochs,True,117,1,"[2, 3]",fi,"[2, 0]",0,0,0.56,True,3918,180,1
5b5f23420085cb0001872849,free,epochs,True,118,3,"[4, 2]",fi,"[3, 5]",3,5,0.55,False,4027,180,1
5b5f23420085cb0001872849,free,epochs,True,119,3,"[2, 4]",fi,"[5, 3]",3,5,0.56,False,3814,180,1
5b5f23420085cb0001872849,free,epochs,True,120,3,"[3, 2]",fi,"[5, 3]",3,3,0.65,True,3637,180,1
5b5f23420085cb0001872849,free,epochs,True,121,3,"[6, 6]",fi,"[5, 3]",5,5,0.66,True,3781,180,1
5b5f23420085cb0001872849,free,epochs,True,122,3,"[6, 3]",fi,"[3, 5]",5,3,0.44,False,3666,180,1
5b5f23420085cb0001872849,free,epochs,True,123,3,"[1, 3]",fi,"[5, 3]",3,3,0.53,True,3909,180,1
5b5f23420085cb0001872849,free,epochs,True,124,3,"[5, 3]",fi,"[5, 3]",5,5,0.58,True,3792,180,1
5b5f23420085cb0001872849,free,epochs,True,125,3,"[2, 6]",fi,"[5, 3]",5,5,0.61,True,4025,180,1
5b5f23420085cb0001872849,free,epochs,True,126,3,"[1, 1]",fi,"[5, 3]",3,5,0.68,False,3810,180,1
5b5f23420085cb0001872849,free,epochs,True,127,1,"[6, 5]",fi,"[2, 0]",2,2,0.65,True,4286,180,1
5b5f23420085cb0001872849,free,epochs,True,128,4,"[1, 1]",fi,"[6, 7]",6,6,0.65,True,4700,180,1
5b5f23420085cb0001872849,free,epochs,True,129,3,"[2, 1]",fi,"[5, 3]",3,3,0.64,True,4190,180,1
5b5f23420085cb0001872849,free,epochs,True,130,1,"[1, 1]",fi,"[0, 2]",0,0,0.53,True,4138,180,1
5b5f23420085cb0001872849,free,epochs,True,131,4,"[2, 4]",fi,"[6, 7]",6,6,0.67,True,4805,180,1
5b5f23420085cb0001872849,free,epochs,True,132,1,"[4, 5]",fi,"[2, 0]",2,2,0.61,True,3896,180,1
5b5f23420085cb0001872849,free,epochs,True,133,1,"[3, 5]",fi,"[0, 2]",2,2,0.68,True,3532,180,1
5b5f23420085cb0001872849,free,epochs,True,134,1,"[5, 5]",fi,"[0, 2]",2,2,0.64,True,3523,180,1
5b5f23420085cb0001872849,free,epochs,True,135,4,"[3, 2]",fi,"[7, 6]",6,6,0.37,True,4250,180,1
5b5f23420085cb0001872849,free,epochs,True,136,3,"[4, 6]",fi,"[5, 3]",5,5,0.52,True,4120,180,1
5b5f23420085cb0001872849,free,epochs,True,137,3,"[1, 2]",fi,"[3, 5]",3,3,0.55,True,3994,180,1
5b5f23420085cb0001872849,free,epochs,True,138,1,"[1, 3]",fi,"[0, 2]",0,0,0.5,True,4254,180,1
5b5f23420085cb0001872849,free,epochs,True,139,3,"[3, 3]",fi,"[5, 3]",3,3,0.59,True,3765,180,1
5b5f23420085cb0001872849,free,epochs,True,140,3,"[3, 5]",fi,"[5, 3]",5,5,0.59,True,3822,180,1
5b5f23420085cb0001872849,free,epochs,True,141,1,"[4, 2]",fi,"[2, 0]",0,0,0.61,True,3731,180,1
5b5f23420085cb0001872849,free,epochs,True,142,3,"[2, 3]",fi,"[3, 5]",3,3,0.58,True,3656,180,1
5b5f23420085cb0001872849,free,epochs,True,143,3,"[5, 6]",fi,"[5, 3]",5,5,0.43,True,3938,180,1
5b5f23420085cb0001872849,free,epochs,True,144,4,"[3, 6]",fi,"[7, 6]",7,6,0.58,False,3675,180,1
5b5f23420085cb0001872849,free,epochs,True,145,3,"[5, 1]",fi,"[5, 3]",3,3,0.52,True,3665,180,1
5b5f23420085cb0001872849,free,epochs,True,146,3,"[4, 5]",fi,"[3, 5]",5,5,0.54,True,4875,180,1
5b5f23420085cb0001872849,free,epochs,True,147,4,"[3, 3]",fi,"[7, 6]",6,6,0.62,True,3930,180,1
5b5f23420085cb0001872849,free,epochs,True,148,1,"[5, 3]",fi,"[2, 0]",2,0,0.62,False,3612,180,1
5b5f23420085cb0001872849,free,epochs,True,149,3,"[4, 1]",fi,"[3, 5]",3,3,0.47,True,5285,180,1
5b5f23420085cb0001872849,free,epochs,True,150,3,"[1, 5]",fi,"[3, 5]",3,5,0.53,False,3529,180,1
5b5f23420085cb0001872849,free,epochs,True,151,1,"[6, 2]",fi,"[0, 2]",2,0,0.62,False,3722,180,1
5b5f23420085cb0001872849,free,epochs,True,152,3,"[3, 6]",fi,"[3, 5]",5,5,0.6900000000000001,True,3742,180,1
5b5f23420085cb0001872849,free,epochs,True,153,4,"[6, 4]",fi,"[6, 7]",7,7,0.52,True,5512,180,1
5b5f23420085cb0001872849,free,epochs,True,154,1,"[2, 4]",fi,"[0, 2]",0,2,0.47,False,4005,180,1
5b5f23420085cb0001872849,free,epochs,True,155,4,"[3, 5]",fi,"[7, 6]",7,6,0.5700000000000001,False,3401,180,1
5b5f23420085cb0001872849,free,epochs,True,156,4,"[1, 4]",fi,"[6, 7]",6,6,0.68,True,4092,180,1
5b5f23420085cb0001872849,free,epochs,True,157,4,"[6, 6]",fi,"[7, 6]",7,7,0.59,True,3997,180,1
5b5f23420085cb0001872849,free,epochs,True,158,4,"[2, 3]",fi,"[7, 6]",6,6,0.64,True,3832,180,1
5b5f23420085cb0001872849,free,epochs,True,159,1,"[6, 4]",fi,"[2, 0]",2,2,0.6000000000000001,True,4334,180,1
5b5f23420085cb0001872849,free,epochs,True,160,4,"[5, 6]",fi,"[6, 7]",7,7,0.65,True,4159,180,1
5b5f23420085cb0001872849,free,epochs,True,161,1,"[2, 1]",fi,"[2, 0]",0,0,0.54,True,4112,180,1
5b5f23420085cb0001872849,free,epochs,True,162,1,"[5, 4]",fi,"[0, 2]",2,2,0.48,True,3865,180,1
5b5f23420085cb0001872849,free,epochs,True,163,1,"[3, 1]",fi,"[2, 0]",0,0,0.51,True,3692,180,1
5b5f23420085cb0001872849,free,epochs,True,164,3,"[1, 4]",fi,"[5, 3]",3,3,0.49,True,4439,180,1
5b5f23420085cb0001872849,free,epochs,True,165,1,"[1, 4]",fi,"[0, 2]",0,2,0.43,False,3224,180,1
5b5f23420085cb0001872849,free,epochs,True,166,4,"[4, 1]",fi,"[6, 7]",6,7,0.39,False,4450,180,1
5b5f23420085cb0001872849,free,epochs,True,167,3,"[5, 5]",fi,"[3, 5]",5,3,0.38,False,3431,180,1
5b5f23420085cb0001872849,free,epochs,True,168,4,"[6, 5]",fi,"[6, 7]",7,7,0.59,True,3366,180,1
5b5f23420085cb0001872849,free,epochs,True,169,3,"[6, 5]",fi,"[3, 5]",5,3,0.4,False,3012,180,1
5b5f23420085cb0001872849,free,epochs,True,170,3,"[5, 4]",fi,"[3, 5]",5,5,0.47,True,3609,180,1
5b5f23420085cb0001872849,free,epochs,True,171,4,"[4, 2]",fi,"[6, 7]",6,7,0.42,False,2983,180,1
5b5f23420085cb0001872849,free,epochs,True,172,3,"[2, 2]",fi,"[3, 5]",3,3,0.59,True,3124,180,1
5b5f23420085cb0001872849,free,epochs,True,173,1,"[4, 1]",fi,"[0, 2]",0,0,0.42,True,3567,180,1
5b5f23420085cb0001872849,free,epochs,True,174,4,"[3, 1]",fi,"[7, 6]",6,6,0.45,True,4417,180,1
5b5f23420085cb0001872849,free,epochs,True,175,1,"[2, 6]",fi,"[0, 2]",2,2,0.64,True,3308,180,1
5b5f23420085cb0001872849,free,epochs,True,176,1,"[2, 3]",fi,"[0, 2]",0,0,0.5,True,4374,180,1
5b5f23420085cb0001872849,free,epochs,True,177,3,"[4, 4]",fi,"[5, 3]",5,3,0.45,False,2730,180,1
5b5f23420085cb0001872849,free,epochs,True,178,1,"[2, 4]",fi,"[2, 0]",0,2,0.52,False,2783,180,1
5b5f23420085cb0001872849,free,epochs,True,179,1,"[5, 4]",fi,"[2, 0]",2,2,0.36,True,3542,180,1
5b5f23420085cb0001872849,free,epochs,True,180,4,"[1, 5]",fi,"[7, 6]",6,6,0.63,True,7762,180,1
5b5f23420085cb0001872849,free,test1,False,1,1,"[1, 5]",fi,"[2, 0]",0,2,0.48,False,3858,180,1
5b5f23420085cb0001872849,free,test1,False,2,4,"[6, 1]",fi,"[6, 7]",6,7,0.6900000000000001,False,2611,180,1
5b5f23420085cb0001872849,free,test1,False,3,3,"[6, 2]",fi,"[3, 5]",5,3,0.42,False,2143,180,1
5b5f23420085cb0001872849,free,test1,False,4,3,"[6, 3]",fi,"[5, 3]",5,3,0.62,False,2105,180,1
5b5f23420085cb0001872849,free,test1,False,5,1,"[3, 4]",fi,"[2, 0]",0,2,0.51,False,3620,180,1
5b5f23420085cb0001872849,free,test1,False,6,4,"[1, 6]",fi,"[6, 7]",6,6,1.0,True,3044,180,1
5b5f23420085cb0001872849,free,test1,False,7,3,"[2, 2]",fi,"[3, 5]",3,3,0.47,True,2042,180,1
5b5f23420085cb0001872849,free,test1,False,8,4,"[2, 4]",fi,"[7, 6]",6,6,1.0,True,2625,180,1
5b5f23420085cb0001872849,free,test1,False,9,1,"[5, 6]",fi,"[2, 0]",2,2,0.72,True,3406,180,1
5b5f23420085cb0001872849,free,test1,False,10,3,"[3, 6]",fi,"[5, 3]",5,5,0.54,True,2303,180,1
5b5f23420085cb0001872849,free,test1,False,11,4,"[4, 1]",fi,"[7, 6]",6,6,0.42,True,3688,180,1
5b5f23420085cb0001872849,free,test1,False,12,1,"[2, 6]",fi,"[0, 2]",2,2,0.77,True,2897,180,1
5b5f23420085cb0001872849,free,test1,False,13,4,"[5, 2]",fi,"[6, 7]",6,7,0.65,False,3040,180,1
5b5f23420085cb0001872849,free,test1,False,14,3,"[1, 4]",fi,"[3, 5]",3,5,0.54,False,2130,180,1
5b5f23420085cb0001872849,free,test1,False,15,1,"[2, 1]",fi,"[0, 2]",0,0,1.0,True,2623,180,1
5b5f23420085cb0001872849,free,test1,False,16,4,"[4, 6]",fi,"[7, 6]",7,6,0.5700000000000001,False,2380,180,1
5b5f23420085cb0001872849,free,test1,False,17,3,"[2, 1]",fi,"[5, 3]",3,3,0.54,True,2402,180,1
5b5f23420085cb0001872849,free,test1,False,18,1,"[3, 1]",fi,"[2, 0]",0,0,1.0,True,2306,180,1
5b5f23420085cb0001872849,free,test1,False,19,3,"[4, 5]",fi,"[3, 5]",5,5,0.44,True,2544,180,1
5b5f23420085cb0001872849,free,test1,False,20,4,"[5, 5]",fi,"[6, 7]",7,7,0.52,True,4093,180,1
5b5f23420085cb0001872849,free,test1,False,21,1,"[1, 2]",fi,"[2, 0]",0,0,1.0,True,2449,180,1
5b5f23420085cb0001872849,free,test1,False,22,1,"[4, 6]",fi,"[0, 2]",2,2,0.66,True,3071,180,1
5b5f23420085cb0001872849,free,test1,False,23,4,"[2, 6]",fi,"[6, 7]",7,6,1.0,False,3059,180,1
5b5f23420085cb0001872849,free,test1,False,24,3,"[2, 5]",fi,"[5, 3]",3,5,0.49,False,2297,180,1
5b5f23420085cb0001872849,free,test1,False,25,4,"[5, 1]",fi,"[6, 7]",6,7,0.72,False,3759,180,1
5b5f23420085cb0001872849,free,test1,False,26,1,"[1, 4]",fi,"[0, 2]",0,0,0.63,True,2587,180,1
5b5f23420085cb0001872849,free,test1,False,27,3,"[3, 3]",fi,"[3, 5]",3,3,0.55,True,1759,180,1
5b5f23420085cb0001872849,free,test1,False,28,4,"[2, 2]",fi,"[7, 6]",6,6,1.0,True,3640,180,1
5b5f23420085cb0001872849,free,test1,False,29,3,"[2, 4]",fi,"[3, 5]",3,5,0.27,False,2918,180,1
5b5f23420085cb0001872849,free,test1,False,30,1,"[6, 5]",fi,"[2, 0]",2,2,0.93,True,2871,180,1
5b5f23420085cb0001872849,free,test1,False,31,1,"[5, 4]",fi,"[0, 2]",2,2,0.79,True,2478,180,1
5b5f23420085cb0001872849,free,test1,False,32,4,"[6, 3]",fi,"[7, 6]",7,7,0.87,True,2138,180,1
5b5f23420085cb0001872849,free,test1,False,33,3,"[6, 4]",fi,"[3, 5]",5,3,0.42,False,2179,180,1
5b5f23420085cb0001872849,free,test1,False,34,3,"[3, 1]",fi,"[5, 3]",3,3,0.52,True,2242,180,1
5b5f23420085cb0001872849,free,test1,False,35,4,"[3, 2]",fi,"[7, 6]",6,6,0.92,True,2853,180,1
5b5f23420085cb0001872849,free,test1,False,36,1,"[4, 4]",fi,"[0, 2]",2,0,0.27,False,3666,180,1
5b5f23420085cb0001872849,free,test1,False,37,1,"[6, 2]",fi,"[2, 0]",2,0,0.61,False,2586,180,1
5b5f23420085cb0001872849,free,test1,False,38,4,"[2, 1]",fi,"[6, 7]",6,6,1.0,True,2328,180,1
5b5f23420085cb0001872849,free,test1,False,39,3,"[6, 5]",fi,"[5, 3]",5,5,0.42,True,2139,180,1
5b5f23420085cb0001872849,free,test1,False,40,3,"[5, 4]",fi,"[5, 3]",5,5,0.3,True,2263,180,1
5b5f23420085cb0001872849,free,test1,False,41,1,"[1, 3]",fi,"[0, 2]",0,0,1.0,True,4728,180,1
5b5f23420085cb0001872849,free,test1,False,42,4,"[4, 3]",fi,"[7, 6]",6,6,0.39,True,2177,180,1
5b5f23420085cb0001872849,free,test1,False,43,1,"[5, 5]",fi,"[2, 0]",2,2,0.81,True,1897,180,1
5b5f23420085cb0001872849,free,test1,False,44,4,"[1, 4]",fi,"[6, 7]",6,6,1.0,True,2488,180,1
5b5f23420085cb0001872849,free,test1,False,45,3,"[2, 3]",fi,"[5, 3]",3,3,0.35,True,2128,180,1
5b5f23420085cb0001872849,free,test1,False,46,3,"[3, 4]",fi,"[5, 3]",3,3,0.31,True,2521,180,1
5b5f23420085cb0001872849,free,test1,False,47,1,"[6, 1]",fi,"[2, 0]",0,0,0.29,True,2889,180,1
5b5f23420085cb0001872849,free,test1,False,48,4,"[4, 4]",fi,"[6, 7]",7,6,0.34,False,4461,180,1
5b5f23420085cb0001872849,free,test1,False,49,4,"[3, 6]",fi,"[6, 7]",7,6,0.89,False,2231,180,1
5b5f23420085cb0001872849,free,test1,False,50,1,"[5, 1]",fi,"[2, 0]",0,0,0.44,True,2310,180,1
5b5f23420085cb0001872849,free,test1,False,51,3,"[3, 2]",fi,"[3, 5]",3,3,0.6000000000000001,True,2178,180,1
5b5f23420085cb0001872849,free,test1,False,52,3,"[3, 5]",fi,"[5, 3]",5,5,0.64,True,4930,180,1
5b5f23420085cb0001872849,free,test1,False,53,4,"[4, 2]",fi,"[6, 7]",6,6,0.65,True,4538,180,1
5b5f23420085cb0001872849,free,test1,False,54,1,"[3, 6]",fi,"[0, 2]",2,2,0.76,True,2229,180,1
5b5f23420085cb0001872849,free,test1,False,55,1,"[2, 4]",fi,"[0, 2]",0,0,0.58,True,2177,180,1
5b5f23420085cb0001872849,free,test1,False,56,3,"[5, 6]",fi,"[3, 5]",5,5,0.59,True,2223,180,1
5b5f23420085cb0001872849,free,test1,False,57,4,"[6, 5]",fi,"[7, 6]",7,7,0.78,True,2418,180,1
5b5f23420085cb0001872849,free,test1,False,58,4,"[3, 4]",fi,"[6, 7]",6,6,1.0,True,3628,180,1
5b5f23420085cb0001872849,free,test1,False,59,1,"[1, 6]",fi,"[0, 2]",0,2,0.79,False,2263,180,1
5b5f23420085cb0001872849,free,test1,False,60,3,"[4, 1]",fi,"[3, 5]",3,3,0.68,True,2017,180,1
5b5f23420085cb0001872849,free,test1,False,61,4,"[6, 2]",fi,"[7, 6]",7,7,0.79,True,2356,180,1
5b5f23420085cb0001872849,free,test1,False,62,1,"[4, 1]",fi,"[0, 2]",0,0,1.0,True,2217,180,1
5b5f23420085cb0001872849,free,test1,False,63,3,"[4, 3]",fi,"[5, 3]",3,3,0.4,True,1913,180,1
5b5f23420085cb0001872849,free,test1,False,64,4,"[5, 6]",fi,"[6, 7]",7,6,0.26,False,2205,180,1
5b5f23420085cb0001872849,free,test1,False,65,1,"[2, 3]",fi,"[0, 2]",0,0,0.66,True,2164,180,1
5b5f23420085cb0001872849,free,test1,False,66,3,"[5, 2]",fi,"[5, 3]",3,3,0.42,True,1900,180,1
5b5f23420085cb0001872849,free,test1,False,67,4,"[1, 3]",fi,"[7, 6]",6,6,1.0,True,2593,180,1
5b5f23420085cb0001872849,free,test1,False,68,1,"[3, 3]",fi,"[0, 2]",0,0,0.47,True,1960,180,1
5b5f23420085cb0001872849,free,test1,False,69,3,"[4, 2]",fi,"[3, 5]",3,3,0.64,True,1609,180,1
5b5f23420085cb0001872849,free,test1,False,70,1,"[2, 5]",fi,"[2, 0]",0,0,0.34,True,2199,180,1
5b5f23420085cb0001872849,free,test1,False,71,4,"[3, 1]",fi,"[6, 7]",6,6,0.67,True,2001,180,1
5b5f23420085cb0001872849,free,test1,False,72,3,"[1, 1]",fi,"[3, 5]",3,3,0.47,True,1688,180,1
5b5f23420085cb0001872849,free,test1,False,73,4,"[6, 4]",fi,"[6, 7]",7,7,0.7000000000000001,True,2252,180,1
5b5f23420085cb0001872849,free,test1,False,74,3,"[2, 6]",fi,"[3, 5]",5,5,0.59,True,1997,180,1
5b5f23420085cb0001872849,free,test1,False,75,1,"[3, 5]",fi,"[2, 0]",2,2,0.61,True,2257,180,1
5b5f23420085cb0001872849,free,test1,False,76,1,"[3, 2]",fi,"[2, 0]",0,0,1.0,True,4397,180,1
5b5f23420085cb0001872849,free,test1,False,77,3,"[4, 6]",fi,"[5, 3]",5,5,0.52,True,1909,180,1
5b5f23420085cb0001872849,free,test1,False,78,4,"[5, 4]",fi,"[7, 6]",7,6,0.09,False,4139,180,1
5b5f23420085cb0001872849,free,test1,False,79,1,"[6, 6]",fi,"[0, 2]",2,2,0.91,True,2236,180,1
5b5f23420085cb0001872849,free,test1,False,80,3,"[4, 4]",fi,"[3, 5]",5,3,0.38,False,2115,180,1
5b5f23420085cb0001872849,free,test1,False,81,4,"[1, 1]",fi,"[7, 6]",6,6,1.0,True,2174,180,1
5b5f23420085cb0001872849,free,test1,False,82,1,"[6, 3]",fi,"[0, 2]",2,0,0.39,False,2604,180,1
5b5f23420085cb0001872849,free,test1,False,83,3,"[5, 5]",fi,"[5, 3]",5,5,0.38,True,2001,180,1
5b5f23420085cb0001872849,free,test1,False,84,4,"[4, 5]",fi,"[6, 7]",7,6,0.76,False,2195,180,1
5b5f23420085cb0001872849,free,test1,False,85,3,"[6, 1]",fi,"[3, 5]",3,3,0.54,True,2099,180,1
5b5f23420085cb0001872849,free,test1,False,86,4,"[3, 5]",fi,"[7, 6]",7,6,0.79,False,2029,180,1
5b5f23420085cb0001872849,free,test1,False,87,1,"[5, 2]",fi,"[2, 0]",0,0,0.93,True,2147,180,1
5b5f23420085cb0001872849,free,test1,False,88,4,"[6, 6]",fi,"[7, 6]",7,7,0.85,True,1979,180,1
5b5f23420085cb0001872849,free,test1,False,89,1,"[6, 4]",fi,"[0, 2]",2,2,0.52,True,2328,180,1
5b5f23420085cb0001872849,free,test1,False,90,3,"[1, 3]",fi,"[5, 3]",3,5,0.3,False,2386,180,1
5b5f23420085cb0001872849,free,test2,False,1,4,"[3, 6]",fi,"[6, 7]",7,6,1.0,False,5064,180,1
5b5f23420085cb0001872849,free,test2,False,2,1,"[2, 2]",fi,"[0, 2]",0,0,0.86,True,3156,180,1
5b5f23420085cb0001872849,free,test2,False,3,3,"[5, 6]",fi,"[3, 5]",5,5,0.52,True,2806,180,1
5b5f23420085cb0001872849,free,test2,False,4,3,"[5, 1]",fi,"[5, 3]",3,3,0.51,True,3156,180,1
5b5f23420085cb0001872849,free,test2,False,5,1,"[2, 1]",fi,"[0, 2]",0,0,0.98,True,2860,180,1
5b5f23420085cb0001872849,free,test2,False,6,4,"[1, 5]",fi,"[7, 6]",6,6,1.0,True,2628,180,1
5b5f23420085cb0001872849,free,test2,False,7,4,"[2, 3]",fi,"[7, 6]",6,6,1.0,True,2712,180,1
5b5f23420085cb0001872849,free,test2,False,8,1,"[3, 5]",fi,"[2, 0]",2,2,0.66,True,3220,180,1
5b5f23420085cb0001872849,free,test2,False,9,3,"[6, 3]",fi,"[3, 5]",5,3,0.36,False,4038,180,1
5b5f23420085cb0001872849,free,test2,False,10,1,"[5, 6]",fi,"[2, 0]",2,2,0.8300000000000001,True,3073,180,1
5b5f23420085cb0001872849,free,test2,False,11,4,"[3, 2]",fi,"[7, 6]",6,6,0.46,True,2691,180,1
5b5f23420085cb0001872849,free,test2,False,12,3,"[4, 6]",fi,"[3, 5]",5,5,0.38,True,3037,180,1
5b5f23420085cb0001872849,free,test2,False,13,3,"[4, 4]",fi,"[5, 3]",5,5,0.22,True,5948,180,1
5b5f23420085cb0001872849,free,test2,False,14,4,"[5, 6]",fi,"[6, 7]",7,7,0.44,True,3403,180,1
5b5f23420085cb0001872849,free,test2,False,15,1,"[3, 1]",fi,"[0, 2]",0,0,1.0,True,3606,180,1
5b5f23420085cb0001872849,free,test2,False,16,3,"[6, 5]",fi,"[5, 3]",5,5,0.36,True,3273,180,1
5b5f23420085cb0001872849,free,test2,False,17,1,"[1, 3]",fi,"[0, 2]",0,0,0.47,True,3211,180,1
5b5f23420085cb0001872849,free,test2,False,18,4,"[6, 6]",fi,"[7, 6]",7,7,0.78,True,2772,180,1
5b5f23420085cb0001872849,free,test2,False,19,4,"[3, 5]",fi,"[7, 6]",7,6,0.76,False,2831,180,1
5b5f23420085cb0001872849,free,test2,False,20,3,"[4, 5]",fi,"[3, 5]",5,5,0.5700000000000001,True,2815,180,1
5b5f23420085cb0001872849,free,test2,False,21,1,"[3, 3]",fi,"[0, 2]",0,0,0.42,True,3534,180,1
5b5f23420085cb0001872849,free,test2,False,22,3,"[5, 3]",fi,"[3, 5]",5,3,0.49,False,3320,180,1
5b5f23420085cb0001872849,free,test2,False,23,1,"[2, 6]",fi,"[2, 0]",2,2,0.67,True,2782,180,1
5b5f23420085cb0001872849,free,test2,False,24,4,"[1, 3]",fi,"[7, 6]",6,6,1.0,True,2977,180,1
5b5f23420085cb0001872849,free,test2,False,25,1,"[3, 2]",fi,"[0, 2]",0,0,1.0,True,3747,180,1
5b5f23420085cb0001872849,free,test2,False,26,4,"[2, 6]",fi,"[6, 7]",7,6,1.0,False,3777,180,1
5b5f23420085cb0001872849,free,test2,False,27,3,"[2, 3]",fi,"[5, 3]",3,3,0.43,True,6193,180,1
5b5f23420085cb0001872849,free,test2,False,28,1,"[2, 4]",fi,"[2, 0]",0,2,0.52,False,2831,180,1
5b5f23420085cb0001872849,free,test2,False,29,4,"[5, 1]",fi,"[6, 7]",6,7,0.93,False,3179,180,1
5b5f23420085cb0001872849,free,test2,False,30,3,"[1, 4]",fi,"[5, 3]",3,5,0.25,False,2788,180,1
5b5f23420085cb0001872849,free,test2,False,31,3,"[1, 5]",fi,"[3, 5]",3,5,0.4,False,2658,180,1
5b5f23420085cb0001872849,free,test2,False,32,4,"[3, 1]",fi,"[7, 6]",6,6,0.68,True,3068,180,1
5b5f23420085cb0001872849,free,test2,False,33,1,"[6, 5]",fi,"[0, 2]",2,2,0.72,True,3595,180,1
5b5f23420085cb0001872849,free,test2,False,34,4,"[5, 3]",fi,"[6, 7]",7,7,0.75,True,5906,180,1
5b5f23420085cb0001872849,free,test2,False,35,1,"[4, 4]",fi,"[0, 2]",2,2,0.25,True,3720,180,1
5b5f23420085cb0001872849,free,test2,False,36,3,"[5, 4]",fi,"[5, 3]",5,5,0.27,True,2697,180,1
5b5f23420085cb0001872849,free,test2,False,37,3,"[2, 4]",fi,"[5, 3]",3,5,0.42,False,4817,180,1
5b5f23420085cb0001872849,free,test2,False,38,4,"[1, 4]",fi,"[7, 6]",6,6,1.0,True,3221,180,1
5b5f23420085cb0001872849,free,test2,False,39,1,"[4, 6]",fi,"[0, 2]",2,2,0.89,True,3181,180,1
5b5f23420085cb0001872849,free,test2,False,40,4,"[6, 2]",fi,"[7, 6]",7,7,1.0,True,6171,180,1
5b5f23420085cb0001872849,free,test2,False,41,3,"[4, 2]",fi,"[3, 5]",3,3,0.56,True,2672,180,1
5b5f23420085cb0001872849,free,test2,False,42,1,"[4, 5]",fi,"[0, 2]",2,2,0.94,True,3526,180,1
5b5f23420085cb0001872849,free,test2,False,43,1,"[1, 4]",fi,"[0, 2]",0,0,0.42,True,3373,180,1
5b5f23420085cb0001872849,free,test2,False,44,3,"[1, 3]",fi,"[3, 5]",3,5,0.2,False,3300,180,1
5b5f23420085cb0001872849,free,test2,False,45,4,"[4, 6]",fi,"[7, 6]",7,6,0.4,False,3107,180,1
5b5f23420085cb0001872849,free,test2,False,46,3,"[2, 1]",fi,"[5, 3]",3,3,0.4,True,2786,180,1
5b5f23420085cb0001872849,free,test2,False,47,4,"[1, 1]",fi,"[7, 6]",6,6,1.0,True,3096,180,1
5b5f23420085cb0001872849,free,test2,False,48,1,"[1, 5]",fi,"[0, 2]",0,2,0.24,False,3421,180,1
5b5f23420085cb0001872849,free,test2,False,49,3,"[6, 6]",fi,"[3, 5]",5,5,0.31,True,3256,180,1
5b5f23420085cb0001872849,free,test2,False,50,4,"[5, 5]",fi,"[6, 7]",7,7,0.37,True,3527,180,1
5b5f23420085cb0001872849,free,test2,False,51,1,"[1, 2]",fi,"[2, 0]",0,0,1.0,True,3166,180,1
5b5f23420085cb0001872849,free,test2,False,52,4,"[1, 2]",fi,"[7, 6]",6,6,1.0,True,2929,180,1
5b5f23420085cb0001872849,free,test2,False,53,1,"[1, 1]",fi,"[0, 2]",0,0,1.0,True,3723,180,1
5b5f23420085cb0001872849,free,test2,False,54,3,"[4, 1]",fi,"[5, 3]",3,3,0.74,True,2751,180,1
5b5f23420085cb0001872849,free,test2,False,55,1,"[4, 2]",fi,"[2, 0]",0,0,0.78,True,3884,180,1
5b5f23420085cb0001872849,free,test2,False,56,3,"[3, 1]",fi,"[3, 5]",3,3,0.41,True,2606,180,1
